tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,month,dayofweek,weekofyear,temp_humidity,temp_range,heat_index,conditions
34.2,19.5,26.3,58.6,0,0,0,11.8,1007.3,10,5,42,1541.18,14.7,188.6498423,Clear
36,19,26.5,58.3,0,0,0,10.5,1006.2,10,6,42,1544.95,17,187.2910323,Clear
35.2,18,26.8,53.5,0,0,0,5.4,1008.3,10,0,43,1433.8,17.2,179.6796084,Clear
33,19,25.8,50.8,0,0,0,18.4,1011.4,10,1,43,1310.64,14,180.0905352,Clear
32.8,18.3,24.6,52.6,0,0,0,9.4,1014,10,2,43,1293.96,14.5,188.7630544,Clear
33.1,17.6,24.9,57.3,0,0,0,11.2,1014.4,10,3,43,1426.77,15.5,194.2832073,Clear
33,18,24.7,61.6,0,0,0,9.4,1013.6,10,4,43,1521.52,15,200.4144426,Clear
32.5,18.1,24.6,58.8,0,0,0,11.2,1013.2,10,5,43,1446.48,14.4,197.7793814,Clear
32,18.5,24.5,60.1,0,0,0,11.2,1015.3,10,6,43,1472.45,13.5,199.8723567,Clear
31,18,24.1,65.5,0,0,0,9.4,1015.6,10,0,44,1578.55,13,207.4156158,Clear
31,17.7,23.6,66.5,0,0,0,9.4,1013.5,10,1,44,1569.4,13.3,211.1676381,Clear
28.4,13.6,20.2,71.6,0,0,0,11.2,1011.3,11,0,46,1446.32,14.8,236.4425177,Clear
27.5,16,21.1,67.1,0,0,0,14.8,1011.1,11,1,46,1415.81,11.5,227.1446591,Clear
27,14.9,20.7,62.4,0,0,0,14.8,1012.6,11,2,46,1291.68,12.1,224.5641592,Clear
26,14,19.8,67.2,0,0,0,13,1014.2,11,3,46,1330.56,12,235.6484539,Clear
25.7,14.8,19.8,66.5,0,0,0,14.8,1014.8,11,4,46,1316.7,10.9,234.94904,Partially cloudy
36.2,27,32.1,73.6,2.3,100,4.17,11.5,1000.4,7,1,29,2362.56,9.2,165.3271887,"Rain, Partially cloudy"
24.1,14,19.1,53.3,0,0,0,18.4,1016.3,11,6,46,1018.03,10.1,218.4694764,Partially cloudy
23.1,10,17,52.8,0,0,0,16.6,1017.3,11,0,47,897.6,13.1,229.0482737,Clear
24,9,16.2,55.3,0,0,0,18.4,1015.3,11,1,47,895.86,15,239.4466454,Clear
25,9,16.8,50.3,0,0,0,18.4,1014.5,11,2,47,845.04,16,223.9769495,Clear
25.3,10,16.6,51.3,0,0,0,16.6,1013.7,11,3,47,851.58,15.3,227.6272686,Clear
25.8,9.5,17.1,47.8,0,0,0,15,1015.2,11,4,47,817.38,16.3,215.7170377,Clear
26.1,10.4,17.7,47.7,0,0,0,13,1015.9,11,5,47,844.29,15.7,212.3885357,Clear
27,10.2,17.9,51.8,0,0,0,9.4,1017.2,11,6,47,927.22,16.8,221.6904437,Clear
25.2,10.6,17.4,53.8,0,0,0,18.4,1014.5,11,0,48,936.12,14.6,229.0730526,Clear
27,10,18.3,50.9,0,0,0,14.8,1013.5,11,1,48,931.47,17,217.4019604,Clear
28,10.7,19.1,51.7,0,0,0,11.2,1015.5,11,2,48,987.47,17.3,214.9861801,Clear
27,11,18.6,57.2,0,0,0,16.6,1015.9,11,3,48,1063.92,16,229.0531314,Clear
19.7,11,14.9,86.8,0,0,0,13,1018.1,12,2,50,1293.32,8.7,279.4755244,Clear
18,10.8,13.5,83.7,0,0,0,13,1019.7,12,3,50,1129.95,7.2,291.8986557,Partially cloudy
19,8,12.4,78.2,0,0,0,14.8,1020.8,12,4,50,969.68,11,299.5966534,Clear
19.7,8,12.4,74.8,0,0,0,21.1,1021.6,12,5,50,927.52,11.7,297.116615,Clear
22.5,7,13.9,59.8,0,0,0,24.1,1021.3,12,6,50,831.22,15.5,263.7157525,Clear
24.4,8,15.3,57.8,0,0,0,18.4,1020,12,0,51,884.34,16.4,250.4200396,Clear
23,9,15.1,61.9,0,0,0,14.8,1019.6,12,1,51,934.69,14,259.7051226,Partially cloudy
21,11,16,72.6,0,0,0,11.2,1020.6,12,2,51,1161.6,10,267.1284651,Partially cloudy
24.7,12,17.3,73,0,0,0,14.8,1020.8,12,3,51,1262.9,12.7,257.8161082,Partially cloudy
25,10,16.3,66.3,0,0,0,18.4,1018.7,12,4,51,1080.69,15,258.2806514,Partially cloudy
24,9,15.7,61.4,0,0,0,20.5,1015.3,12,5,51,963.98,15,254.8115175,Clear
24,8.6,15.7,61.1,0,0,0,9.4,1015.6,12,6,51,959.27,15.4,254.276756,Clear
22.3,8.7,14.7,71.4,0,0,0,16.6,1017.3,12,0,52,1049.58,13.6,275.8194032,Clear
23,8.4,14.6,72.7,0,0,0,13,1017.8,12,1,52,1061.42,14.6,277.8222768,Clear
25,8.9,15.6,67.5,0,0,0,14.8,1017,12,2,52,1053,16.1,264.7623163,Clear
24.8,9,16.1,63.9,0,0,0,13,1016.8,12,3,52,1028.79,15.8,256.2505839,Clear
24.4,8.5,15.4,67,0,0,0,11.2,1017.3,12,4,52,1031.8,15.9,265.5421782,Clear
22.1,7.6,14.5,73.4,0,0,0,11.2,1017.4,12,5,52,1064.3,14.5,279.2067855,Clear
22.3,8,13.3,76.6,0,0,0,11.2,1016,12,6,52,1018.78,14.3,291.159721,Clear
20,6,12.5,82.5,0,0,0,9.4,1014.3,1,0,1,1031.25,14,300.3909641,Clear
17.4,8,11.8,85.5,0,0,0,9.4,1014.8,1,1,1,1008.9,9.4,306.7868117,Clear
17.2,8,11.1,86.6,0,0,0,11.2,1015.4,1,2,1,961.26,9.2,313.0469642,Clear
20.2,5,10.9,86.2,0,0,0,13,1015.5,1,3,1,939.58,15.2,314.9053134,Partially cloudy
19,7.4,11.7,81,0,0,0,11.2,1015,1,4,1,947.7,11.6,306.9148352,Clear
19,5,11.2,79.6,0,0,0,11.2,1014.1,1,5,1,891.52,14,310.6247944,Clear
20.1,6,12.1,73.2,0,0,0,20.5,1014.9,1,6,1,885.72,14.1,298.0107363,Clear
20.5,6,12.3,70,0,0,0,13,1016.8,1,0,2,861,14.5,292.6409978,Clear
21.2,6.1,12.6,72.2,0,0,0,16.6,1018.8,1,1,2,909.72,15.1,292.9361395,Clear
22.8,7,13.8,68.1,0,0,0,23,1018.4,1,2,2,939.78,15.8,278.6723647,Clear
22.3,7,13.8,66.7,0,0,0,22.2,1016.9,1,3,2,920.46,15.3,276.6819604,Clear
23,8,14.6,62.9,0,0,0,15,1015.8,1,4,2,918.34,15,264.8718587,Partially cloudy
23,7.4,14.3,65.6,0,0,0,17.3,1016.1,1,5,2,938.08,15.6,271.4022862,Clear
23.7,7.5,14.3,62.6,0,0,0,16.6,1016,1,6,2,895.18,16.2,266.4093728,Clear
22.9,7,13.9,70.1,0,0,0,22.4,1016.1,1,0,3,974.39,15.9,280.4615016,Clear
24.2,8,15.2,58.7,0,0,0,14.8,1013.6,1,1,3,892.24,16.2,252.9270415,Clear
22.1,7.6,14.4,70.8,0,0,0,14.8,1014.6,1,2,3,1019.52,14.5,277.4644653,Clear
26.6,9,16.7,73.2,0,0,0,13,1015.1,1,3,3,1222.44,17.6,262.3740442,Clear
23.8,6,15.1,80,0,0,0,16.6,1016,1,4,3,1208,17.8,278.0599047,Clear
22.3,8,13.9,73.2,0,0,0,20.5,1015.1,1,5,3,1017.48,14.3,283.7008308,Clear
24.6,5,14.3,64.6,0,0,0,13,1014.4,1,6,3,923.78,19.6,269.8240393,Clear
24.6,7.5,15.4,66.5,0,0,0,11.2,1013,1,0,4,1024.1,17.1,264.8693175,Clear
31.4,25.9,28.1,89.9,0.17,100,4.17,12.2,1000.4,8,6,33,2526.19,5.5,179.0798556,"Rain, Partially cloudy"
17.5,9.8,12.6,89.1,0,0,0,14.8,1013.5,1,2,4,1122.66,7.7,298.7965991,Partially cloudy
17.3,9,11.8,93.3,0,0,0,15.5,1013.1,1,3,4,1100.94,8.3,303.7507996,Partially cloudy
17.6,9,11.7,90.4,0,0,0,11.2,1013.7,1,4,4,1057.68,8.6,306.4426653,Partially cloudy
19.6,8.9,12.6,82,0,0,0,9.8,1013.9,1,5,4,1033.2,10.7,299.4229997,Clear
21.4,7,13,77.8,0,0,0,13,1014.6,1,6,4,1011.4,14.4,294.3624644,Partially cloudy
23,7,13.8,74.8,0,0,0,14.8,1016.1,1,0,5,1032.24,16,285.8410749,Clear
26.3,9,16.9,64.6,0,0,0,22.3,1015.5,1,1,5,1091.74,17.3,251.8655186,Clear
24.5,10.6,16.9,71.1,0,0,0,31.6,1014.4,1,2,5,1201.59,13.9,259.2487776,Partially cloudy
27.1,11,18.4,62.9,0,0,0,13,1014.4,2,3,5,1157.36,16.1,239.6057929,Clear
25.9,11,17.9,69.2,0,0,0,14.8,1012.7,2,4,5,1238.68,14.9,250.4179091,Clear
24.2,11,16.9,58.2,0,0,0,14.8,1015.2,2,5,5,983.58,13.2,241.2131275,Clear
23.4,8,15.1,60,0,0,0,18.4,1015.8,2,6,5,906,15.4,256.1674311,Clear
21.5,8,14.8,55.8,0,0,0,14.8,1017.9,2,0,6,825.84,13.5,249.1141409,Partially cloudy
22.1,11,16.1,54.7,0,0,0,18.4,1017.9,2,1,6,880.67,11.1,238.6859164,Partially cloudy
23.6,7,15,58.1,0,0,0,20.4,1014.8,2,2,6,871.5,16.6,252.9626265,Clear
23,6.7,14.7,60.5,0,0,0,13,1013.9,2,3,6,889.35,16.3,259.7811518,Clear
24,8,15.4,60,0,0,0,14.8,1013.9,2,4,6,924,16,254.2040454,Clear
25,8,16.3,54.9,0,0,0,13,1016.1,2,5,6,894.87,17,237.9526632,Partially cloudy
25,10.2,18.1,49.2,0,0,0,70.4,1015.5,2,6,6,890.52,14.8,214.2704273,Partially cloudy
21,13.8,16.5,71.6,0,0,0,18.4,1017.6,2,0,7,1181.4,7.2,262.5941583,Partially cloudy
23.1,10.7,16.6,75.9,0,0,0,16.6,1022.1,2,1,7,1259.94,12.4,264.7544144,Clear
22.6,8,15.8,65.8,0,0,0,23.2,1022.1,2,2,7,1039.64,14.6,261.089065,Clear
24,10,16.8,67.7,0,0,0,22.6,1019.8,2,3,7,1137.36,14,256.5178844,Partially cloudy
24.2,9,17.5,72.1,0,0,0,18.4,1018.2,2,4,7,1261.75,15.2,255.7177338,Clear
26,12,18.4,68.5,0,0,0,18.4,1013.2,2,5,7,1260.4,14,246.2935547,Clear
25.6,12,18.3,63.7,0,0,0,16.6,1012.3,2,6,7,1165.71,13.6,241.3622339,Clear
27,11,18.6,57.4,0,0,0,17.3,1013.8,2,0,8,1067.64,16,229.4221048,Partially cloudy
28.1,11.8,19.7,59.3,0,0,0,16.6,1013.3,2,1,8,1168.21,16.3,226.1480005,Clear
31.1,14.1,22.5,54.3,0,0,0,11.2,1011,2,2,8,1221.75,17,202.2061076,Partially cloudy
31.6,15.3,22.9,60.8,0,0,0,14.8,1010.2,2,3,8,1392.32,16.3,209.614766,Clear
31,16.8,23.9,58.2,0,0,0,11.2,1010.3,2,4,8,1390.98,14.2,200.7578383,Partially cloudy
31.2,18.2,24.7,57.3,0,0,0,14.8,1012.1,2,5,8,1415.31,13,195.3233007,Partially cloudy
28.1,18.5,23.1,60.3,0,0,0,18.4,1015.5,2,6,8,1392.93,9.6,207.8658374,Partially cloudy
27.6,14,20.8,65.6,0,0,0,23.5,1013.6,2,0,9,1364.48,13.6,227.6163762,Clear
30,15,22.5,63.9,0,0,0,22.4,1013,2,1,9,1437.75,15,215.434815,Clear
30.1,16.8,23.2,66.8,0,0,0,14.8,1013.1,2,2,9,1549.76,13.3,213.8144403,Partially cloudy
29.5,16.2,22.9,59.7,0,0,0,14.8,1011.5,3,3,9,1367.13,13.3,208.2255868,Partially cloudy
31,16.5,23.5,57.4,0,0,0,18.4,1009.9,3,4,9,1348.9,14.5,201.8022108,Clear
33,17,24.5,55.4,0,0,0,14.8,1007.7,3,5,9,1357.3,16,193.6763715,Partially cloudy
29.9,18.3,23.1,55.1,0,0,0,22.3,1009.2,3,6,9,1272.81,11.6,200.4189027,Partially cloudy
28.7,15,21.9,58,0,0,0,22.3,1013,3,0,10,1270.2,13.7,211.4371333,Clear
29,14,21,58.8,0,0,0,28.2,1013.9,3,1,10,1234.8,15,217.755709,Clear
29.5,14,21.6,56.1,0,0,0,22.3,1012.8,3,2,10,1211.76,15.5,210.0730919,Clear
32,15,23.5,52.6,0,0,0,13.7,1013.6,3,3,10,1236.1,17,194.1514223,Clear
32,16.1,24.3,52.9,0,0,0,16.6,1013.7,3,4,10,1285.47,15.9,190.7260052,Clear
32,15,24.1,52,0,0,0,21.4,1012.7,3,5,10,1253.2,17,190.1553523,Clear
32,16,23.9,55.6,0,0,0,16.6,1011.9,3,6,10,1328.84,16,197.0515094,Clear
34.2,17,25,51.2,0,0,0,20.5,1011.6,3,0,11,1280,17.2,184.4741266,Clear
36.1,16,26.5,45.8,0,0,0,18.4,1010,3,1,11,1213.7,20.1,167.904999,Clear
34,19.4,26.7,36.4,0,0,0,14.8,1008.1,3,2,11,971.88,14.6,145.7813867,Clear
32,19,25.6,44.5,0,0,0,25,1008.4,3,3,11,1139.2,13,168.8647334,Partially cloudy
31.1,18,24.6,50.6,0,0,0,18.4,1009.7,3,4,11,1244.76,13.1,185.2798719,Partially cloudy
31,16,23.6,45.3,0,0,0,24.1,1011,3,5,11,1069.08,15,178.9195135,Clear
32,15.5,24.3,42.3,0,0,0,20.5,1012.2,3,6,11,1027.89,16.5,168.9986401,Clear
34.3,16.8,25.7,41.9,0,0,0,16.6,1013.6,3,0,12,1076.83,17.5,162.684823,Clear
35.1,18,26.9,42,0,0,0,14.8,1010.6,3,1,12,1129.8,17.1,158.4562918,Clear
32.6,22.3,26.5,48.4,0,0,0,22.3,1008.3,3,2,12,1282.6,10.3,172.8025419,Partially cloudy
31,17,24.5,57.6,0,0,0,22.3,1009.3,3,3,12,1411.2,14,196.7697666,Partially cloudy
30,17,24,54.2,0,0,0,17.3,1010.6,3,4,12,1300.8,13,194.3520965,Clear
33,18,25.4,50.2,0,0,0,38.7,1013,3,5,12,1275.08,15,180.8751439,Clear
33,18,25.6,50.1,0,0,0,22,1014.2,3,6,12,1282.56,15,179.7909313,Clear
34.1,18,26.5,45.7,0,0,0,22.3,1012.6,3,0,13,1211.05,16.1,167.707556,Clear
38,18.5,28.1,37,0,0,0,16.9,1009.1,3,1,13,1039.7,19.5,142.9337049,Clear
39,18.9,29.3,34.7,0,0,0,22.3,1008.3,3,2,13,1016.71,20.1,133.8786194,Clear
37,19,28.6,38.6,0,0,0,24.1,1007.7,3,3,13,1103.96,18,145.0771285,Clear
37,22.1,28.8,37.1,0,0,0,22.7,1005.4,3,4,13,1068.48,14.9,141.0265809,Clear
33.1,21,26.8,46.2,0,0,0,18.4,1007.8,3,5,13,1238.16,12.1,167.4641928,Clear
35,22.6,28.4,44.8,0,0,0,14.8,1009.5,4,6,13,1272.32,12.4,158.5265277,Clear
37,22.6,29.3,44.3,0,0,0,16.6,1009.7,4,0,14,1297.99,14.4,154.2436905,Clear
40,22.7,31.2,41.8,0,0,0,18.4,1008.4,4,1,14,1304.16,17.3,143.0925881,Partially cloudy
40,24,32,40.3,0,0,0,16.6,1005.9,4,2,14,1289.6,16,137.8101648,Clear
39,24.6,31.7,40.3,0,0,0,16.6,1004.8,4,3,14,1277.51,14.4,138.7433763,Clear
31.1,25,28.8,76.1,1.701,100,4.17,14.8,1000.4,7,4,31,2191.68,6.1,183.057711,"Rain, Partially cloudy"
35,20.4,28.2,49.6,0,0,0,20.5,1008.9,4,5,14,1398.72,14.6,167.584557,Partially cloudy
36,23.7,29.5,48,0,0,0,203.8,1009.4,4,6,14,1416,12.3,159.745144,Clear
33.5,27,29.3,80.2,1.791,100,4.17,16.2,1000.4,8,6,34,2349.86,6.5,178.8849243,"Rain, Partially cloudy"
35.1,21.5,28.4,54.1,0,0,0,19.3,1008.8,4,1,15,1536.44,13.6,173.0953392,Partially cloudy
33,24,26.8,53.7,0,0,0,22.3,1008.5,4,2,15,1439.16,9,179.964191,Partially cloudy
35.7,28,31.3,73.7,5.104,100,4.17,18.4,1000.4,7,5,30,2306.81,7.7,169.5207534,"Rain, Partially cloudy"
37,19.7,28.9,32.8,0,0,0,16.6,1009.1,4,4,15,947.92,17.3,130.1918933,Clear
37,19.6,29.3,30,0,0,0,18.4,1008,4,5,15,879,17.4,121.7885552,Clear
39,21.6,31.3,32.9,0,0,0,13,1007.2,4,6,15,1029.77,17.4,124.3781032,Partially cloudy
39.5,23.7,32.1,34.3,0,0,0,17.8,1007.3,4,0,16,1101.03,15.8,125.5326333,Partially cloudy
41,24.7,32.6,29.8,0,0,0,22.3,1008.7,4,1,16,971.48,16.3,114.12359,Partially cloudy
39,24,32.3,27.1,0,0,0,29.5,1008,4,2,16,875.33,15,108.006938,Clear
41,24.1,32.8,27.2,0,0,0,20.6,1004.6,4,3,16,892.16,16.9,107.3648413,Clear
40,26.1,33,24.1,0,0,0,29.7,1003.5,4,4,16,795.3,13.9,98.99530119,Partially cloudy
34.1,24,29.6,29.5,0,0,0,20.5,1008.3,4,5,16,873.2,10.1,119.7577225,Partially cloudy
35,22,29.1,24.4,0,0,0,27.8,1009.3,4,6,16,710.04,13,105.8932431,Clear
38,21,30,21.3,0,0,0,18.4,1008.2,4,0,17,639,17,94.85152129,Clear
40,21.7,31.4,23.1,0,0,0,19.3,1006.9,4,1,17,725.34,18.3,98.4818346,Clear
42,22.2,33.2,21.5,0,0,0,18.4,1004.1,4,2,17,713.8,19.8,91.61627375,Clear
43,27.4,34.7,21.3,0,0,0,14.8,1002.4,4,3,17,739.11,15.6,89.40496499,Clear
39,28,33.2,39.3,0,0,0,20.5,1005.6,4,4,17,1304.76,11,132.3967896,Clear
40,28.2,33.7,41.3,0,0,0,24.3,1005.1,4,5,17,1391.81,11.8,134.3083207,Partially cloudy
34,26,29.2,81,30.61,100,12.5,18.4,1000.4,6,2,26,2365.2,8,179.0983035,"Rain, Partially cloudy"
40,25.4,32.1,48.1,0,0,0,22.3,1000.5,4,0,18,1544.01,14.6,149.8845864,Partially cloudy
36.7,27,31.6,50.6,0,0,0,24.1,1004,5,1,18,1598.96,9.7,155.0642223,Partially cloudy
33.6,27.7,29.7,84.2,17.312,100,4.17,19.5,1000.4,7,0,29,2500.74,5.9,174.2126523,"Rain, Partially cloudy"
35,25,29.4,48.9,0,0,0,22.3,1006.1,5,3,18,1437.66,10,161.536301,Partially cloudy
34.9,27.3,31.1,73.4,0.1,100,4.17,26.8,1000.4,8,1,35,2282.74,7.6,170.6184696,"Rain, Partially cloudy"
31,25.9,27.9,92.3,5.701,100,4.17,11.2,1000.5,7,5,30,2575.17,5.1,177.6987469,"Rain, Partially cloudy"
37,26.7,32.4,37.3,0,0,0,24.5,1006.2,5,6,18,1208.52,10.3,130.9386933,Partially cloudy
40.3,24.9,33.2,33.7,0,0,0,37.1,1004.5,5,0,19,1118.84,15.4,121.5275437,Clear
35,25,29.9,38.7,0,0,0,27.7,1005.2,5,1,19,1157.13,10,141.1877719,Partially cloudy
33,28,30.3,80.1,2.149,100,4.17,14.7,1000.5,7,1,28,2427.03,5,173.1444566,"Rain, Partially cloudy"
40,22.6,31.8,42.5,0,0,0,14.8,1007.6,5,3,19,1351.5,17.4,142.344621,Clear
43,25.3,34.6,33.7,0,0,0,18.4,1004.5,5,4,19,1166.02,17.7,118.2150898,Clear
32.4,25.6,28.3,85.6,12.909,100,8.33,17.7,1000.5,8,5,34,2422.48,6.8,181.6743167,"Rain, Partially cloudy"
33.8,23,29,65.9,7.552,100,8.33,34.8,1000.5,5,0,22,1911.1,10.8,180.3831828,"Rain, Partially cloudy"
36,23,29.9,48.5,0,0,0,16.6,1005.6,5,0,20,1450.15,13,158.9257513,Partially cloudy
37.1,26.8,32.1,49.3,0,0,0,18.4,1003.9,5,1,20,1582.53,10.3,151.4712886,Partially cloudy
36,26,30.2,80.4,9.597,100,8.33,9.4,1000.6,7,2,31,2428.08,10,173.5720241,"Rain, Partially cloudy"
42,27.8,35.5,27,0,0,0,27.7,1003.1,5,3,20,958.5,14.2,102.276159,Partially cloudy
40,27.9,34.6,31.1,0,0,0,16.6,1003,5,4,20,1076.06,12.1,112.9023685,Partially cloudy
42,27.7,34.4,35.8,0,0,0,18.4,1002.8,5,5,20,1231.52,14.3,122.7361702,Partially cloudy
42,28.7,34.8,26.4,0,0,0,16.6,1004,5,6,20,918.72,13.3,102.0265529,Partially cloudy
43,27.3,36.3,17.4,0,0,0,18.4,1004.2,5,0,21,631.62,15.7,77.67868454,Clear
45,27.7,37.2,19,0,0,0,18.4,1003.4,5,1,21,706.8,17.3,81.22484106,Clear
44,28.1,36.8,26.2,0,0,0,14.8,1002,5,2,21,964.16,15.9,98.48130086,Partially cloudy
44,28.3,36.4,23,0,0,0,14.8,1001.3,5,3,21,837.2,15.7,91.74989337,Partially cloudy
45,25.7,36.5,18.4,0,0,0,22.2,1001.7,5,4,21,671.6,19.3,80.19470226,Clear
46,26.1,37,18.8,0,0,0,16.9,1000.6,5,5,21,695.6,19.9,80.86777129,Clear
45,28.4,37.9,16.1,0,0,0,22.6,999.8,5,6,21,610.19,16.6,73.46502287,Clear
43,28.4,36.6,26.6,0,0,0,14.8,998.3,5,0,22,973.56,14.6,99.65045959,Clear
46,28.3,37,31.1,0,0,0,22.3,997.2,5,1,22,1150.7,17.7,108.0848161,Clear
42,30,34.9,42.6,0,0,0,20.8,999.1,5,2,22,1486.74,12,132.6468154,Partially cloudy
43,29,36.3,37.8,0,0,0,18.4,1001,5,3,22,1372.14,14,121.3755153,Clear
41.2,28,35.2,45.7,0,0,0,31.7,1002,6,4,22,1608.64,13.2,135.9102718,Clear
38,27.1,32.4,45.9,0,0,0,19.5,1002.8,6,5,22,1487.16,10.9,145.6917585,Partially cloudy
41,28,34,51.5,0,0,0,20.5,1000.5,6,6,22,1751,13,146.7837726,Clear
42,31.2,36.2,45.8,0,0,0,22.3,999.4,6,0,23,1657.96,10.8,132.8122375,Clear
41,31.9,36.5,45.9,0,0,0,22.3,1001.8,6,1,23,1675.35,9.1,131.9788199,Clear
37,29,33.6,57.4,0,0,0,22.3,1003.6,6,2,23,1928.64,8,153.5274028,Partially cloudy
42,29.9,36.1,51.2,0,0,0,14.8,999.3,6,3,23,1848.32,12.1,138.7922646,Clear
41,32.5,36.2,50.8,0,0,0,20.5,996.1,6,4,23,1838.96,8.5,138.0740827,Partially cloudy
35.2,25,29.5,77.3,1.299,100,4.17,11.2,1000.6,8,6,34,2280.35,10.2,178.763576,"Rain, Partially cloudy"
36.8,27,32.8,69.8,6.464,100,4.17,14.8,1000.6,6,4,25,2289.44,9.8,161.9643535,"Rain, Partially cloudy"
40.6,30,35.3,51.7,0,0,0,22.3,994.2,6,0,24,1825.01,10.6,142.1368363,Clear
41.1,30.8,36.7,45.9,0,0,0,25.2,991.7,6,1,24,1684.53,10.3,131.3489133,Clear
41.2,34.6,38.2,38.8,0,0,0,30.8,991.9,6,2,24,1482.16,6.6,118.0707718,Clear
42,34,37.6,35.2,0,0,0,24.2,994,6,3,24,1323.52,8,114.0458891,Clear
40.1,32.9,36.8,37,0,0,0,25.9,996.1,6,4,24,1361.6,7.2,118.8396301,Clear
39.5,33,35.8,44.4,0,0,0,28.4,998.4,6,5,24,1589.52,6.5,132.3392687,Partially cloudy
37,28,32.6,55,0,0,0,20.5,999.8,6,6,24,1793,9,155.7521143,Partially cloudy
37,28.7,32.6,51.5,0,0,0,24.1,999.8,6,0,25,1678.9,8.3,152.1828082,Partially cloudy
40,26.8,33.6,48.4,0,0,0,22.3,999.8,6,1,25,1626.24,13.2,144.7697685,Clear
42,30.4,36.1,42.2,0,0,0,18.4,1000.3,6,2,25,1523.42,11.6,128.4934888,Partially cloudy
42,32.1,36.5,42.3,0,0,0,18.4,1000,6,3,25,1543.95,9.9,127.4661377,Partially cloudy
45,30.8,37.7,37.7,0,0,0,22.3,998.9,6,4,25,1421.29,14.2,117.7157471,Partially cloudy
43,33.3,37.9,38.1,0,0,0,16.6,998.5,6,5,25,1443.99,9.7,117.8148783,Partially cloudy
42,32.7,37.5,35.8,0,0,0,16.6,997.8,6,6,25,1342.5,9.3,115.2452148,Partially cloudy
43,33.8,37,39.7,0,0,0,27.2,995.7,6,0,26,1468.9,9.2,122.4436913,Partially cloudy
34,31.2,32.9,52.1,0,0,0,16.6,996.4,6,1,26,1714.09,2.8,151.6590588,Partially cloudy
37,26.8,31,72.1,5.686,100,16.67,27.7,998.6,6,2,26,2235.1,10.2,171.2187817,"Rain, Overcast"
34,27,29.9,83.4,0.51,100,4.17,14.8,1000.6,8,2,32,2493.66,7,173.5825312,"Rain, Partially cloudy"
35,29,31,76.2,4.253,100,4.17,16.6,1000.6,7,5,28,2362.2,6,170.6628559,"Rain, Partially cloudy"
34,27,30.6,77.4,0,0,0,27.7,1000.5,6,5,26,2368.44,7,172.5215517,Partially cloudy
35,24.2,30.2,57.6,3.403,100,4.17,18.4,1000.6,5,1,21,1739.52,10.8,168.6618921,"Rain, Partially cloudy"
35,27.3,30.2,83.9,0.4,100,12.5,20.5,1000.6,8,0,34,2533.78,7.7,171.4835477,"Rain, Partially cloudy"
35.6,25.1,31.2,71.2,0,0,0,16.6,996.7,7,1,27,2221.44,10.5,170.1562193,Partially cloudy
42,29.9,34.7,51.9,0.445,100,4.17,24.1,1000.6,6,2,24,1800.93,12.1,144.5466171,"Rain, Partially cloudy"
43,27.4,35.3,29.4,0.425,100,4.17,27.3,1000.6,5,4,21,1037.82,15.6,107.8999385,"Rain, Partially cloudy"
37,27.9,33,61,0,0,0,18.4,999.1,7,4,27,2013,9.1,158.4084627,Partially cloudy
38,29.1,34.1,56.5,0,0,0,16.6,998.4,7,5,27,1926.65,8.9,150.7986166,Partially cloudy
40,29.1,35.2,52.1,0,0,0,13,997.2,7,6,27,1833.92,10.9,142.8735946,Partially cloudy
40,31,34.7,61.3,0,0,0,22.3,997,7,0,28,2127.11,9,151.1002649,Partially cloudy
38.6,30,33.8,66,0,0,0,20.5,997.6,7,1,28,2230.8,8.6,156.6659847,Partially cloudy
37,30,32.4,70.5,0,0,0,18.4,997.3,7,2,28,2284.2,7,163.9830523,Partially cloudy
39,27,32.3,53,0.896,100,4.17,27.7,1000.6,6,4,25,1711.9,12,155.0141552,"Rain, Partially cloudy"
36,28,31.5,53.4,0.23,100,4.17,32.2,1000.6,6,6,24,1682.1,8,158.7379071,"Rain, Partially cloudy"
36,25.7,28.8,78.6,2.642,100,8.33,14.8,1000.7,7,1,29,2263.68,10.3,182.4417107,"Rain, Partially cloudy"
35.2,28,31.3,76.9,0,0,0,18.4,997.3,7,6,28,2406.97,7.2,168.8270064,Partially cloudy
32.8,27.7,29.8,79.6,3,100,4.17,18.8,1000.7,7,0,31,2372.08,5.1,176.237676,"Rain, Partially cloudy"
37,28.6,32.3,74.9,0,0,0,14.8,997.9,7,1,29,2419.27,8.4,164.0403021,Partially cloudy
35.8,27.2,30.7,82,3.403,100,4.17,19.1,1000.7,7,0,30,2517.4,8.6,169.8402595,"Rain, Partially cloudy"
33,25.9,30,69.3,2.552,100,4.17,20.5,1000.7,6,3,25,2079,7.1,176.2498986,"Rain, Partially cloudy"
32.1,26.9,29.9,83.6,23.968,100,12.5,13,997.9,7,4,29,2499.64,5.2,173.4482238,"Rain, Overcast"
34.5,25,29,67.7,11.403,100,4.17,20.8,1000.7,5,2,22,1963.3,9.5,181.1316137,"Rain, Partially cloudy"
33.1,26.8,28.7,91,25.019,100,12.5,14.8,998.5,7,6,29,2611.7,6.3,174.1165843,"Rain, Overcast"
32.5,27,29,82.1,0.085,100,4.17,16.6,1000.8,8,0,35,2380.9,5.5,179.7103268,"Rain, Partially cloudy"
