tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,month,dayofweek,weekofyear,temp_humidity,temp_range,heat_index,condition_severity
38.0,26.3,33.1,30.2,0.0,0,0.0,22.5,1004.0,5,2,21,999.62,11.7,114.0276869,0
42.0,25.4,33.9,29.7,0.0,0,0.0,24.0,1001.4,5,3,21,1006.83,16.6,111.2605434,0
38.6,29.4,32.3,67.6,0.03,100,4.17,16.6,997.9,7,3,28,2183.48,9.2,164.1594144,2
31.8,26.0,28.1,90.4,3.046,100,12.5,16.6,997.9,7,5,30,2540.24,5.8,178.5557741,2
39.0,23.6,32.0,42.9,0.0,0,0.0,22.3,1006.1,5,6,21,1372.8,15.4,142.3591397,1
34.4,26.4,29.1,85.7,17.955,100,12.5,18.8,997.9,7,6,29,2493.87,8.0,176.6892901,2
39.0,25.6,32.7,44.8,0.0,0,0.0,14.8,1006.4,5,1,22,1464.96,13.4,143.0172737,0
42.1,27.0,34.9,36.0,0.0,0,0.0,18.4,1003.0,5,2,22,1256.4,15.1,121.8475896,0
44.0,28.1,36.3,34.5,0.0,0,0.0,15.8,1001.1,5,3,22,1252.35,15.9,115.80129,0
38.2,27.9,32.7,71.9,17.863,100,8.33,24.1,997.9,7,2,30,2351.13,10.3,162.4387182,2
41.6,28.1,34.8,37.6,0.0,0,0.0,16.8,1000.9,5,5,22,1308.48,13.5,124.9502656,1
37.0,24.4,31.2,70.3,21.296,100,12.5,25.5,997.9,6,0,25,2193.36,12.6,170.1009942,2
34.0,27.7,30.4,75.3,7.23,100,8.33,11.2,998.0,8,0,33,2289.12,6.3,174.1548307,2
34.7,28.8,31.4,84.5,1.045,100,4.17,11.2,998.0,7,1,30,2653.3,5.9,164.1446192,2
44.0,30.6,36.9,44.9,0.0,0,0.0,22.3,997.4,6,0,25,1656.81,13.4,129.5657554,1
43.0,32.0,37.6,39.0,0.0,0,0.0,24.0,995.9,6,1,25,1466.4,11.0,119.8704679,1
37.1,28.5,31.9,75.4,0.9,100,20.83,11.9,998.0,7,3,29,2405.26,8.6,166.0242898,2
41.6,28.0,34.8,52.1,0.0,0,0.0,24.1,995.2,6,3,25,1813.08,13.6,144.3621503,1
43.0,31.0,37.5,40.4,0.0,0,0.0,28.7,993.3,6,4,25,1515.0,12.0,122.0971121,1
41.2,33.4,36.9,40.5,0.0,0,0.0,22.3,995.0,6,5,25,1494.45,7.8,123.8563489,1
40.0,31.0,35.1,42.1,0.0,0,0.0,18.4,997.5,6,6,25,1477.71,9.0,131.3112812,1
33.3,26.0,29.1,85.5,48.37,100,12.5,16.6,998.0,7,4,28,2488.05,7.3,176.8455017,2
40.0,27.7,33.5,43.3,0.0,0,0.0,22.3,996.6,6,1,26,1450.55,12.3,138.0865246,1
37.1,27.0,32.4,48.3,0.0,0,0.0,18.4,998.5,6,2,26,1564.92,10.1,149.0360376,1
32.2,26.0,28.4,80.1,0.463,100,8.33,22.3,998.0,7,0,30,2274.84,6.2,184.2702291,2
41.0,29.7,34.7,48.9,0.0,0,0.0,23.3,1003.0,6,4,26,1696.83,11.3,141.4275465,1
41.8,29.0,34.8,48.0,0.0,0,0.0,16.6,1001.8,6,5,26,1670.4,12.8,140.0479621,1
40.0,28.0,33.3,44.6,2.552,100,4.17,24.3,998.0,6,0,26,1485.18,12.0,140.6906974,2
38.0,26.2,31.9,66.1,0.0,0,0.0,14.0,999.0,6,0,27,2108.59,11.8,165.7421269,1
31.6,26.8,28.1,88.5,10.149,100,12.5,14.8,998.1,7,4,30,2486.85,4.8,180.4610352,2
35.6,28.0,31.8,72.3,0.0,0,0.0,15.5,999.1,7,0,29,2299.14,7.6,167.0180722,1
37.7,29.0,32.8,70.1,0.0,0,0.0,18.4,997.2,7,1,29,2299.28,8.7,161.9758125,1
36.2,28.4,31.8,69.3,0.0,0,0.0,20.5,998.6,7,2,29,2203.74,7.8,166.9228406,1
34.8,27.0,30.1,85.2,2.977,100,16.67,18.4,998.1,8,6,32,2564.52,7.8,171.1031707,2
37.1,29.0,31.4,70.5,1.701,100,4.17,20.2,998.1,6,3,26,2213.7,8.1,169.0811016,2
33.0,26.0,29.2,78.1,0.0,0,0.0,18.4,996.2,7,5,29,2280.52,7.0,180.2619463,1
34.0,27.9,30.4,73.9,0.0,0,0.0,16.8,997.8,7,6,29,2246.56,6.1,174.348975,1
36.0,27.0,31.5,68.8,0.0,0,0.0,11.2,997.6,7,0,30,2167.2,9.0,168.3715558,1
36.6,27.0,30.5,64.7,1.701,100,4.17,20.5,998.1,6,5,24,1973.35,9.6,172.1274498,2
33.0,29.0,30.5,75.1,0.0,0,0.0,18.4,998.6,7,2,30,2290.55,4.0,173.6399017,1
33.2,28.0,30.0,71.1,0.0,0,0.0,18.8,999.6,7,3,30,2133.0,5.2,176.521385,1
33.2,27.0,30.1,66.7,0.0,0,0.0,19.6,1001.7,7,4,30,2007.67,6.2,174.9862929,1
36.1,28.0,31.8,68.2,0.0,0,0.0,17.6,1002.9,7,5,30,2168.76,8.1,166.7539308,1
33.7,29.0,31.1,71.7,0.766,100,4.17,21.2,998.1,8,4,32,2229.87,4.7,170.6914347,2
34.0,26.0,30.8,75.4,1.728,100,4.17,22.3,998.1,7,1,31,2322.32,8.0,171.9403585,2
35.3,26.0,29.8,78.4,0.0,0,0.0,16.6,1000.4,7,1,31,2336.32,9.3,176.7034228,1
35.3,27.0,30.7,77.3,0.0,0,0.0,14.5,1000.9,7,2,31,2373.11,8.3,171.9976113,1
35.0,28.0,31.2,76.0,0.0,0,0.0,15.5,1001.2,7,3,31,2371.2,7.0,169.6259495,1
36.6,27.0,31.5,66.9,0.0,0,0.0,24.4,999.7,8,2,33,2107.35,9.6,167.9506398,1
35.0,27.1,30.9,65.9,0.0,0,0.0,25.3,998.7,8,3,33,2036.31,7.9,170.6254595,1
33.6,27.0,30.2,63.8,0.0,0,0.0,15.3,1003.2,8,5,33,1926.76,6.6,173.1749608,1
35.5,26.0,30.7,59.6,0.0,0,0.0,17.3,1004.4,8,6,33,1829.72,9.5,168.0250453,1
37.0,28.4,32.9,57.0,0.0,0,0.0,20.6,1006.3,8,1,34,1875.3,8.6,156.1887566,1
37.8,28.4,33.3,52.6,0.0,0,0.0,20.6,1004.2,8,2,34,1751.58,9.4,150.6040413,1
38.1,29.0,32.9,47.5,0.0,0,0.0,25.0,1002.6,8,3,34,1562.75,9.1,146.1431744,0
40.0,27.0,33.2,48.7,0.0,0,0.0,19.1,1003.3,8,4,34,1616.84,13.0,146.5953178,1
38.6,28.4,33.5,50.8,0.0,0,0.0,21.2,1004.6,8,5,34,1701.8,10.2,147.9334135,0
38.6,27.6,33.2,51.2,0.0,0,0.0,24.9,1004.3,8,6,34,1699.84,11.0,149.5177862,0
40.0,29.0,33.8,50.6,0.0,0,0.0,19.3,1004.1,8,0,35,1710.28,11.0,146.5847591,0
40.0,30.0,34.1,49.0,0.0,0,0.0,48.2,1003.1,8,1,35,1670.9,10.0,143.683457,0
37.4,28.0,33.2,48.9,0.0,0,0.0,20.1,1002.6,8,2,35,1623.48,9.4,146.8423159,1
34.6,28.0,30.4,87.1,20.505,100,8.33,13.0,998.2,8,0,34,2647.84,6.6,167.731886,2
34.0,27.0,30.0,71.5,0.0,0,0.0,13.7,1004.7,8,4,35,2145.0,7.0,176.5544145,1
33.0,28.7,30.2,80.2,0.17,100,4.17,14.8,998.2,7,4,29,2422.04,4.3,173.6685166,2
37.0,27.0,31.7,69.6,1.236,100,8.33,18.4,998.2,7,3,27,2206.32,10.0,167.4642847,2
33.4,24.0,28.6,74.5,0.0,0,0.0,14.8,1005.2,9,5,37,2130.7,9.4,184.3894267,1
34.0,25.0,29.3,69.6,0.0,0,0.0,20.5,1005.2,9,6,37,2039.28,9.0,180.0670842,1
35.0,23.0,28.9,69.9,0.0,0,0.0,17.6,1005.5,9,0,38,2020.11,12.0,182.314925,0
34.5,27.0,30.4,70.1,0.0,0,0.0,19.4,1004.0,9,1,38,2131.04,7.5,174.2687029,1
34.8,26.0,30.3,66.5,0.0,0,0.0,18.4,1003.2,9,2,38,2014.95,8.8,173.8855145,0
35.0,26.9,30.6,64.0,0.0,0,0.0,18.4,1004.5,9,3,38,1958.4,8.1,171.2921289,0
35.7,26.0,30.6,63.2,0.0,0,0.0,15.5,1005.1,9,4,38,1933.92,9.7,170.8712936,0
35.7,27.0,31.0,60.1,0.0,0,0.0,12.7,1003.8,9,5,38,1863.1,8.7,166.9934402,0
34.0,23.0,29.2,78.5,36.24,100,8.33,18.4,998.2,7,6,27,2292.2,11.0,180.1330554,2
36.0,25.4,30.2,58.2,0.0,0,0.0,25.0,1005.6,9,0,39,1757.64,10.6,169.2023873,0
37.0,24.0,30.2,52.4,0.0,0,0.0,23.8,1005.5,9,1,39,1582.48,13.0,163.0463513,0
35.7,25.0,30.1,53.5,0.0,0,0.0,23.9,1006.9,9,2,39,1610.35,10.7,164.8061314,0
36.0,24.0,29.6,56.4,0.0,0,0.0,17.8,1008.4,9,3,39,1669.44,12.0,170.2487978,0
36.0,25.0,30.2,54.4,0.0,0,0.0,22.3,1009.2,9,4,39,1642.88,11.0,165.4037873,1
36.0,25.0,30.7,51.3,0.0,0,0.0,18.4,1010.0,9,5,39,1574.91,11.0,159.5778972,0
35.6,25.0,30.5,51.7,0.0,0,0.0,22.3,1010.5,9,6,39,1576.85,10.6,160.9109167,0
35.5,25.0,30.4,52.6,0.0,0,0.0,17.0,1010.3,9,0,40,1599.04,10.5,162.4442274,0
37.0,25.9,30.9,50.0,0.0,0,0.0,18.4,1010.1,9,1,40,1545.0,11.1,157.0740994,0
32.1,20.5,27.3,58.7,0.0,0,0.0,17.6,1010.5,10,0,42,1602.51,11.6,183.6883987,1
34.5,30.0,31.6,72.8,2.552,100,4.17,24.8,998.2,7,1,30,2300.48,4.5,168.0268064,2
29.3,20.0,24.6,69.4,0.0,0,0.0,15.5,1015.1,10,2,42,1707.24,9.3,206.9541008,1
30.0,18.4,24.2,59.4,0.0,0,0.0,16.1,1014.6,10,3,42,1437.48,11.6,200.6717412,0
31.0,17.0,24.1,54.4,0.0,0,0.0,13.0,1014.3,10,4,42,1311.04,14.0,194.167433,0
30.6,18.0,24.0,54.4,0.0,0,0.0,11.9,1013.4,10,5,42,1305.6,12.6,194.6725204,0
31.2,17.0,23.7,58.4,0.0,0,0.0,16.6,1012.9,10,6,42,1384.08,14.2,202.1032103,0
32.0,17.0,24.2,58.1,0.0,0,0.0,15.5,1013.4,10,0,43,1406.02,15.0,199.019586,0
34.0,19.0,25.6,57.6,0.0,0,0.0,13.0,1014.8,10,1,43,1474.56,15.0,191.0553235,0
33.6,19.9,26.5,57.7,0.0,0,0.0,11.2,1015.2,10,2,43,1529.05,13.7,186.6005132,0
32.2,19.9,25.8,64.2,0.0,0,0.0,11.2,1013.5,10,3,43,1656.36,12.3,196.6603168,0
32.5,20.8,25.8,63.8,0.0,0,0.0,11.2,1012.5,10,4,43,1646.04,11.7,196.3432194,0
32.0,20.4,25.8,64.2,0.0,0,0.0,7.6,1012.3,10,5,43,1656.36,11.6,196.6603168,0
32.0,21.0,25.8,60.4,0.0,0,0.0,11.2,1015.1,10,6,43,1558.32,11.0,193.2068156,0
32.1,19.9,25.3,62.5,0.0,0,0.0,8.8,1014.5,10,0,44,1581.25,12.2,197.9818143,0
31.7,19.8,25.8,55.2,0.0,0,0.0,9.4,1012.6,10,1,44,1424.16,11.9,186.8832649,0
44.1,29.6,37.0,30.6,0.525,100,8.33,27.7,998.2,5,4,20,1132.2,14.5,107.1317563,2
31.2,19.7,25.0,59.0,0.0,0,0.0,13.0,1012.6,10,3,44,1475.0,11.5,195.8934377,1
30.0,17.7,23.5,58.3,0.0,0,0.0,13.0,1013.9,10,4,44,1370.05,12.3,203.0526955,1
27.0,12.0,18.6,55.0,0.0,0,0.0,15.5,1016.5,11,3,46,1023.0,15.0,224.7851073,0
27.1,10.0,18.2,50.4,0.0,0,0.0,18.4,1016.6,11,4,46,917.28,17.1,216.7294356,0
27.0,12.0,18.5,47.0,0.0,0,0.0,18.4,1014.8,11,5,46,869.5,15.0,206.5206194,0
27.0,10.1,18.3,50.0,0.0,0,0.0,16.3,1015.1,11,6,46,915.0,16.9,215.2255704,0
27.0,11.1,18.0,50.5,0.0,0,0.0,16.6,1015.9,11,0,47,909.0,15.9,218.0345113,0
27.1,10.0,18.0,51.6,0.0,0,0.0,11.2,1017.0,11,1,47,928.8,17.1,220.675056,0
28.1,10.8,18.3,55.5,0.0,0,0.0,9.4,1016.7,11,2,47,1015.65,17.3,227.516844,0
27.5,10.1,18.3,54.8,0.0,0,0.0,13.2,1015.2,11,3,47,1002.84,17.4,226.0864868,0
26.6,12.0,17.9,57.0,0.0,0,0.0,11.9,1014.2,11,4,47,1020.3,14.6,232.825273,0
28.0,9.1,17.7,58.1,0.0,0,0.0,10.4,1013.3,11,5,47,1028.37,18.9,236.1165213,0
28.1,11.1,18.5,44.6,0.0,0,0.0,14.8,1014.6,11,6,47,825.1,17.0,199.8787592,0
25.5,9.0,17.0,53.5,0.0,0,0.0,14.8,1015.6,11,0,48,909.5,16.5,230.6796424,0
26.0,10.2,16.9,50.9,0.0,0,0.0,15.3,1015.6,11,1,48,860.21,15.8,224.9650465,0
27.0,10.4,17.7,48.1,0.0,0,0.0,18.4,1011.8,11,2,48,851.37,16.6,213.4625334,0
28.5,11.0,18.7,53.7,0.0,0,0.0,9.4,1011.7,11,3,48,1004.19,17.5,221.5258165,0
29.0,12.8,20.7,52.6,0.0,0,0.0,9.4,1012.5,11,4,48,1088.82,16.2,208.4382533,0
29.7,14.6,21.5,56.8,0.0,0,0.0,8.3,1012.6,11,5,48,1221.2,15.1,211.7795525,0
29.5,14.5,20.4,58.6,0.0,0,0.0,14.5,1013.9,11,6,48,1195.44,15.0,220.9167207,0
36.0,28.7,33.5,64.1,0.51,100,4.17,11.2,998.3,7,0,27,2147.35,7.3,157.5162522,2
15.8,13.1,14.7,94.3,9.358,100,12.5,18.4,1016.4,12,6,50,1386.21,2.7,276.4554819,3
18.1,11.5,14.5,82.4,0.0,0,0.0,14.8,1018.6,12,0,51,1194.8,6.6,283.3794074,1
18.7,8.4,12.9,88.1,0.0,0,0.0,14.0,1020.8,12,1,51,1136.49,10.3,296.4734442,0
18.5,8.0,12.2,86.8,0.0,0,0.0,16.6,1020.5,12,2,51,1058.96,10.5,303.0618672,0
15.9,6.0,10.5,91.2,0.0,0,0.0,12.2,1020.9,12,3,51,957.6,9.9,317.2986387,1
15.7,8.0,10.6,93.0,0.0,0,0.0,7.6,1021.9,12,4,51,985.8,7.7,315.3163192,1
16.0,5.6,10.6,84.4,0.0,0,0.0,14.8,1019.2,12,5,51,894.64,10.4,317.5658209,1
16.0,7.0,9.6,89.2,0.0,0,0.0,10.4,1017.5,12,6,51,856.32,9.0,326.6068989,1
16.0,5.2,9.2,93.8,0.0,0,0.0,11.2,1016.6,12,0,52,862.96,10.8,328.382516,1
16.0,6.0,9.6,88.0,0.0,0,0.0,14.5,1016.9,12,1,52,844.8,10.0,326.8426168,1
14.8,6.0,8.5,93.8,0.0,0,0.0,13.0,1019.8,12,2,52,797.3,8.8,335.3268421,1
14.1,6.0,8.5,91.4,0.0,0,0.0,11.9,1019.6,12,3,52,776.9,8.1,336.5618136,1
16.0,6.0,9.9,93.1,0.0,0,0.0,17.3,1017.7,12,4,52,921.69,10.0,321.9928643,1
18.5,6.0,10.5,80.1,0.0,0,0.0,11.4,1017.4,12,5,52,841.05,12.5,317.0208198,0
17.6,2.0,8.5,90.6,0.0,0,0.0,11.2,1019.3,12,6,52,770.1,15.6,336.8513282,1
19.9,5.8,10.8,83.9,0.0,0,0.0,11.2,1017.6,12,0,1,906.12,14.1,315.6783554,1
18.5,3.0,10.0,87.4,0.0,0,0.0,11.2,1014.7,12,1,1,874.0,15.5,323.1470358,0
17.7,9.0,12.0,80.8,0.0,0,0.0,18.4,1016.1,12,2,1,969.6,8.7,304.2401333,1
21.5,6.0,11.3,84.1,0.0,0,0.0,18.4,1016.9,1,1,3,950.33,15.5,311.2102776,1
34.7,27.0,29.5,85.5,14.461,100,8.33,13.3,998.3,7,5,30,2522.25,7.7,174.4334764,2
18.2,5.0,11.2,82.3,0.0,0,0.0,11.2,1019.0,1,3,3,921.76,13.2,311.7352803,1
19.5,8.0,12.4,87.4,0.0,0,0.0,12.4,1018.9,1,4,3,1083.76,11.5,301.1433198,1
21.0,8.0,13.0,83.4,0.0,0,0.0,13.0,1018.7,1,5,3,1084.2,13.0,296.1858054,1
21.5,6.0,13.2,74.9,0.0,0,0.0,14.8,1018.4,1,6,3,988.68,15.5,290.7197416,0
21.7,5.8,13.0,77.5,0.0,0,0.0,13.7,1018.4,1,0,4,1007.5,15.9,294.1867871,1
17.6,10.0,12.8,85.8,0.0,0,0.0,16.6,1019.5,1,1,4,1098.24,7.6,297.8794012,1
17.0,10.0,12.9,85.0,0.0,0,0.0,35.8,1020.5,1,2,4,1096.5,7.0,297.0729085,1
18.1,11.0,12.9,91.6,5.955,100,12.5,14.8,1020.0,1,3,4,1181.64,7.1,294.7768352,3
19.0,12.0,14.6,89.9,0.0,0,0.0,13.0,1019.6,1,4,4,1312.54,7.0,280.6798193,1
16.0,10.0,12.2,87.9,0.0,0,0.0,14.8,1020.2,1,5,4,1072.38,6.0,302.8127678,1
17.2,9.0,12.2,84.1,0.0,0,0.0,14.8,1020.1,1,6,4,1026.02,8.2,303.214579,1
33.1,27.0,29.4,86.9,7.403,100,8.33,14.8,998.3,7,5,29,2554.86,6.1,173.8763742,2
17.9,9.0,13.1,81.9,0.0,0,0.0,16.6,1019.1,1,1,5,1072.89,8.9,295.1145834,1
17.0,7.3,10.8,83.7,0.0,0,0.0,18.4,1017.9,1,2,5,903.96,9.7,315.6430143,1
18.6,5.0,11.1,75.7,0.0,0,0.0,18.4,1018.7,1,3,5,840.27,13.6,308.6902407,0
19.0,4.6,12.0,68.3,0.0,0,0.0,23.1,1020.4,1,4,5,819.6,14.4,292.5763294,0
20.5,5.1,12.9,66.8,0.0,0,0.0,20.9,1017.7,1,5,5,861.72,15.4,283.4783382,0
27.0,7.7,16.8,61.3,0.0,0,0.0,22.3,1013.1,2,4,7,1029.84,19.3,247.4388271,0
27.6,12.0,19.6,57.1,0.0,0,0.0,18.4,1010.0,2,5,7,1119.16,15.6,223.0345768,0
27.0,12.0,18.9,67.5,0.0,0,0.0,13.0,1012.5,2,6,7,1275.75,15.0,241.9144363,0
28.2,13.3,20.1,63.5,0.0,0,0.0,18.4,1013.7,2,0,8,1276.35,14.9,229.6426643,1
27.0,12.9,20.6,70.4,0.0,0,0.0,18.4,1012.3,2,1,8,1450.24,14.1,232.9810359,1
29.0,13.0,21.4,67.2,0.0,0,0.0,13.0,1011.8,2,2,8,1438.08,16.0,225.3230551,0
32.6,27.5,29.9,85.9,0.5,100,16.67,16.6,998.3,7,1,31,2568.41,5.1,171.7248807,2
39.0,27.9,31.4,55.6,0.459,100,8.33,18.3,998.3,5,2,21,1745.84,11.1,161.4163355,2
27.5,16.8,21.6,58.5,0.0,0,0.0,22.3,1014.6,2,5,8,1263.6,10.7,213.8758519,0
30.2,14.2,21.8,58.6,0.0,0,0.0,25.4,1013.7,2,6,8,1277.48,16.0,212.8926769,0
29.0,16.0,22.2,67.1,0.0,0,0.0,9.7,1014.8,2,0,9,1489.62,13.0,220.2076778,1
28.4,16.0,21.9,74.6,0.0,0,0.0,14.8,1011.4,2,1,9,1633.74,12.4,226.2398271,1
28.0,19.0,23.4,65.0,0.0,0,0.0,20.5,1009.0,2,2,9,1521.0,9.0,211.1277234,1
27.0,12.8,19.8,37.3,0.0,0,0.0,18.4,1009.9,2,3,9,738.54,14.2,171.9752587,0
27.0,7.8,19.2,41.8,0.0,0,0.0,14.8,1012.7,2,4,9,802.56,19.2,188.5358246,0
28.6,13.9,21.2,41.4,0.0,0,0.0,16.6,1013.7,2,5,9,877.68,14.7,179.0211027,1
42.2,28.0,36.1,35.9,0.299,100,4.17,27.5,998.3,6,1,24,1295.99,14.2,118.7180819,2
36.9,29.0,32.6,73.7,0.085,100,4.17,9.4,998.4,8,5,32,2402.62,7.9,162.7293245,2
39.2,28.3,33.5,72.2,4.253,100,4.17,11.2,998.4,7,3,28,2418.7,10.9,158.4155244,2
35.0,28.0,31.7,74.8,0.09,100,4.17,18.4,998.4,8,5,32,2371.16,7.0,167.218529,2
26.5,13.0,20.5,70.1,0.0,0,0.0,20.9,1016.7,3,1,12,1437.05,13.5,233.4420783,1
27.8,14.0,20.1,63.3,0.0,0,0.0,24.0,1013.7,3,2,12,1272.33,13.8,229.3940694,1
29.0,15.0,21.4,59.0,0.0,0,0.0,20.5,1014.9,3,3,12,1262.6,14.0,215.7574667,0
30.1,15.0,22.5,59.4,0.0,0,0.0,21.2,1015.2,3,4,12,1336.5,15.1,210.0746583,1
32.3,17.0,24.5,55.6,0.0,0,0.0,16.6,1015.5,3,5,12,1362.2,15.3,193.9716363,0
34.0,16.3,25.4,55.2,0.0,0,0.0,21.4,1013.1,3,6,12,1402.08,17.7,188.8619634,0
34.3,18.0,25.1,58.1,0.0,0,0.0,20.5,1010.8,3,0,13,1458.31,16.3,194.2682651,0
34.5,18.0,26.0,55.9,0.0,0,0.0,11.2,1010.8,3,1,13,1453.4,16.5,186.8483983,0
34.6,19.4,27.4,54.6,0.0,0,0.0,13.0,1012.4,3,2,13,1496.04,15.2,178.3700628,1
36.0,20.0,28.7,56.1,0.0,0,0.0,55.4,1013.5,3,3,13,1610.07,16.0,174.094315,1
35.0,23.0,28.7,42.8,0.0,0,0.0,22.0,1013.1,3,4,13,1228.36,12.0,153.5844866,1
35.1,19.0,27.4,48.1,0.0,0,0.0,13.0,1010.8,3,5,13,1317.94,16.1,168.4628806,0
31.2,22.2,25.6,47.9,0.0,0,0.0,22.3,1008.5,3,6,13,1226.24,9.0,175.7549792,1
36.2,28.0,30.5,83.4,16.162,100,4.17,18.4,998.4,7,2,30,2543.7,8.2,170.0886262,2
31.0,19.9,24.8,65.2,0.0,0,0.0,18.4,1010.9,3,1,14,1616.96,11.1,203.1052188,1
31.7,24.0,28.5,92.5,39.656,100,12.5,14.8,998.5,8,6,30,2636.25,7.7,173.6329568,2
31.3,21.2,26.3,60.7,0.0,0,0.0,18.4,1013.6,4,1,16,1596.41,10.1,190.8633898,1
34.0,25.3,30.0,81.3,29.117,100,16.67,17.3,998.5,7,3,29,2439.0,8.7,174.2625226,2
31.0,22.0,25.9,57.2,0.0,0,0.0,22.3,1014.8,4,3,16,1481.48,9.0,189.0265739,1
36.0,20.0,27.8,53.6,0.0,0,0.0,24.1,1009.3,4,4,16,1490.08,16.0,175.1849538,0
38.0,23.0,30.5,42.9,0.0,0,0.0,14.8,1003.7,4,5,16,1308.45,15.0,147.4368791,0
41.0,23.0,32.2,39.1,0.0,0,0.0,13.0,1004.5,4,6,16,1259.02,18.0,134.978819,0
39.5,27.4,33.1,35.0,0.0,0,0.0,18.4,1006.9,4,0,17,1158.5,12.1,124.4648177,1
38.1,26.0,31.8,35.6,0.0,0,0.0,25.0,1006.6,4,1,17,1132.08,12.1,129.1082125,0
38.1,23.2,31.1,27.4,0.0,0,0.0,25.7,1004.7,4,2,17,852.14,14.9,111.0120988,0
39.0,22.6,31.8,28.9,0.0,0,0.0,26.6,1005.0,4,3,17,919.02,16.4,113.5483054,0
40.0,24.7,32.7,27.7,0.0,0,0.0,11.2,1005.5,4,4,17,905.79,15.3,108.7999149,0
36.5,24.0,30.9,36.9,0.0,0,0.0,22.3,1006.1,4,5,17,1140.21,12.5,134.3734394,0
33.7,24.0,28.8,46.8,0.0,0,0.0,23.8,1009.0,4,6,17,1347.84,9.7,160.548635,0
37.1,24.7,30.7,47.9,0.0,0,0.0,28.1,1007.8,4,0,18,1470.53,12.4,154.903886,0
37.0,23.7,31.1,45.9,0.0,0,0.0,25.9,1006.0,4,1,18,1427.49,13.3,150.3582523,1
36.2,24.5,31.2,46.1,0.0,0,0.0,14.8,1006.0,4,2,18,1438.32,11.7,150.3045679,0
40.0,26.1,32.9,40.9,0.0,0,0.0,26.2,1005.2,4,3,18,1345.61,13.9,136.0918017,0
36.2,30.0,33.0,66.0,0.299,100,4.17,18.4,998.5,6,2,26,2178.0,6.2,160.416791,2
37.0,23.0,29.7,51.7,0.0,0,0.0,14.8,1008.1,5,3,20,1535.49,14.0,164.2700631,1
34.8,26.0,30.3,80.2,0.832,100,8.33,22.3,998.5,7,0,30,2430.06,8.8,173.0968065,2
37.0,23.1,30.3,50.7,0.0,0,0.0,14.8,1005.0,5,5,20,1536.21,13.9,160.437504,0
40.1,25.7,32.9,42.5,0.0,0,0.0,18.4,1002.4,5,6,20,1398.25,14.4,138.7598052,0
43.0,29.7,36.0,34.1,0.0,0,0.0,18.4,1001.6,5,0,21,1227.6,13.3,115.7631672,0
34.7,28.4,30.3,84.1,7.656,100,4.17,14.0,998.6,6,5,26,2548.23,6.3,170.7579163,2
43.0,23.0,32.3,41.4,0.0,0,0.0,22.3,1003.8,5,2,21,1337.22,20.0,138.8288485,0
44.0,28.5,36.5,22.2,0.0,0,0.0,18.4,1000.2,5,4,21,810.3,15.5,89.72254379,0
44.0,28.2,37.4,22.2,0.0,0,0.0,22.3,998.1,5,5,21,830.28,15.8,88.74856561,0
43.1,28.8,37.0,24.6,0.0,0,0.0,13.7,999.4,5,6,21,910.2,14.3,94.68154013,1
45.0,30.0,38.7,20.8,0.0,0,0.0,22.3,998.3,5,0,22,804.96,15.0,84.29013138,1
46.0,30.1,38.2,17.8,0.0,0,0.0,22.3,1000.5,5,1,22,679.96,15.9,77.59141367,0
43.0,26.2,35.2,20.0,0.0,0,0.0,20.5,1002.9,5,2,22,704.0,16.8,85.45652992,0
43.0,26.9,35.3,26.2,0.0,0,0.0,31.7,1001.9,5,3,22,924.86,16.1,100.7681252,0
44.0,29.0,36.0,27.3,0.0,0,0.0,18.4,1002.6,5,4,22,982.8,15.0,102.125566,1
44.0,28.9,36.3,26.9,0.0,0,0.0,18.4,1003.6,5,5,22,976.47,15.1,100.7699107,0
41.0,30.2,35.6,26.4,0.0,0,0.0,27.7,1002.4,5,6,22,939.84,10.8,100.758166,1
41.0,29.2,33.7,58.4,0.1,100,4.17,25.4,998.6,6,6,24,1968.08,11.8,153.7908111,2
34.0,26.0,29.6,77.1,0.17,100,4.17,14.8,998.7,7,6,29,2282.16,8.0,178.2450058,2
37.0,27.0,30.9,62.8,0.0,0,0.0,11.4,1000.7,6,0,25,1940.52,10.0,169.1882578,1
38.5,27.7,32.4,57.5,0.0,0,0.0,18.4,1000.9,6,1,25,1863.0,10.8,158.7315649,1
33.8,25.0,30.2,78.4,22.61,100,4.17,16.6,998.7,7,0,31,2367.68,8.8,174.4257925,2
41.0,29.6,35.9,44.8,0.0,0,0.0,14.8,999.0,6,3,25,1608.32,11.4,132.5366804,1
42.0,30.8,36.4,45.6,0.0,0,0.0,20.5,997.8,6,4,25,1659.84,11.2,131.9430419,1
38.0,29.1,33.6,52.4,0.0,0,0.0,22.7,998.8,6,5,25,1760.64,8.9,149.2302314,1
36.0,29.4,32.6,77.0,5.955,100,4.17,20.5,998.7,7,6,29,2510.2,6.6,161.8457494,2
31.0,18.0,25.7,71.2,18.988,100,12.5,40.7,998.7,5,0,21,1829.84,13.0,201.0407578,2
32.4,28.0,29.2,85.1,2.282,100,8.33,11.5,998.8,8,5,31,2484.92,4.4,176.545901,2
34.6,28.0,30.1,80.0,1.494,100,4.17,13.8,998.8,8,4,31,2408.0,6.6,174.335162,2
35.4,26.8,31.0,77.6,3.403,100,4.17,14.0,998.8,7,6,28,2405.6,8.6,170.2397781,2
